row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
136,정상운영,36.83444571,인공암벽장,천안시,,127.1421675,충청남도,홍종열클라이밍짐,충청남도 천안시 서북구 성정두정로 100(두정동),충청남도 천안시 서북구 두정동 1523 열매빌딩
137,정상운영,0,인공암벽장,속초시,,0,강원도,에이짐클라이밍,"강원도 속초시 만리공원길 6(교동, 럭키교동아파트)",강원도 속초시 교동 800-14 럭키교동아파트
138,정상운영,36.6040211,인공암벽장,청주시,방서동,127.5024593,충청북도,타기클라이밍센터,충청북도 청주시 상당구 단재로 293(방서동),충청북도 청주시 상당구 방서동 206-1
139,정상운영,37.55512746,인공암벽장,광진구,중곡동,127.0857288,서울특별시,버티고 클라이밍 짐,서울특별시 광진구 천호대로 611(중곡동),서울특별시 광진구 중곡동 131-5
140,정상운영,37.55734911,인공암벽장,광진구,중곡동,127.0807915,서울특별시,레드포인트 클라이밍,서울특별시 광진구 천호대로109길 9(중곡동),서울특별시 광진구 중곡동 157-17 리아리움더언타워
141,정상운영,35.83735675,인공암벽장,경산시,대동,128.7536944,경상북도,노루클라이밍,경상북도 경산시 청운로 24(대동),경상북도 경산시 대동 156-1
142,정상운영,35.91017771,인공암벽장,경산시,금락리,128.8152358,경상북도,올라클라이밍센터,경상북도 경산시 하양읍 하양로 56,경상북도 경산시 하양읍 금락리 116-329
143,정상운영,0,인공암벽장,구리시,,0,경기도,마운틴스타 클라이밍짐,경기도 구리시 체육관로 82(수택동),경기도 구리시 수택동 847-9 타워클래스
144,정상운영,37.18036398,인공암벽장,화성시,,127.0918394,경기도,클라임 어클락,경기도 화성시 동탄기흥로257번가길 33(방교동),경기도 화성시 방교동 780-3
145,정상운영,35.15424417,인공암벽장,부산진구,전포동,129.0640248,부산광역시,브로스 클라이밍,부산광역시 부산진구 전포대로199번길 19(전포동),부산광역시 부산진구 전포동 690-5 예원빌딩
146,정상운영,35.15574687,인공암벽장,부산진구,,129.0330331,부산광역시,락오디세이,부산광역시 부산진구 가야대로563번길 31(가야동),부산광역시 부산진구 가야동 60-26
147,정상운영,37.54275233,인공암벽장,계양구,계산동,126.734306,인천광역시,인천계양클라이밍센터,인천광역시 계양구 경명대로 1146(계산동),인천광역시 계양구 계산동 18-17
148,정상운영,37.72948986,인공암벽장,의정부시,신곡동,127.0597466,경기도,킹 클라이밍,경기도 의정부시 동일로 460(신곡동),경기도 의정부시 신곡동 334-2
149,정상운영,37.39870377,인공암벽장,안양시,안양동,126.9244488,경기도,아람클라이밍 짐,경기도 안양시 만안구 만안로 199(안양동),경기도 안양시 만안구 안양동 674-193
150,정상운영,36.08343944,인공암벽장,포항시,양덕동,129.3959015,경상북도,김대우 암벽교실,경상북도 포항시 북구 장량로145번길 17(양덕동),경상북도 포항시 북구 양덕동 1247
151,정상운영,0,인공암벽장,포항시,,0,경상북도,포항클라이밍아카데미,경상북도 포항시 남구 중앙로 145(해도동),경상북도 포항시 남구 해도동 34-31 삼송빌딩
152,정상운영,35.97096517,인공암벽장,포항시,원리,129.4067954,경상북도,포항스파이더클럽,경상북도 포항시 남구 오천읍 남원로 28,경상북도 포항시 남구 오천읍 원리 1387
153,정상운영,0,인공암벽장,속초시,,0,강원도,속초클라이밍짐,강원도 속초시 중앙로 65(청학동),강원도 속초시 청학동 645-6
154,정상운영,0,인공암벽장,유성구,,0,대전광역시,테크노클라이밍짐,대전광역시 유성구 테크노4로 57(관평동),대전광역시 유성구 관평동 748
155,정상운영,0,인공암벽장,유성구,,0,대전광역시,클라임커뮤니케이션,대전광역시 유성구 대학로76번안길 62(궁동),대전광역시 유성구 궁동 490-11
156,정상운영,0,인공암벽장,유성구,,0,대전광역시,클라이밍짐리드,대전광역시 유성구 계룡로 129(봉명동),대전광역시 유성구 봉명동 548-12
157,정상운영,37.37883167,인공암벽장,성남시,수내동,127.1132859,경기도,락트리 분당,"경기도 성남시 분당구 황새울로 224(수내동, 청구블루빌)",경기도 성남시 분당구 수내동 11-1 청구블루빌
158,정상운영,37.49387981,인공암벽장,부평구,부평동,126.7234767,인천광역시,큐브클라이밍짐,인천광역시 부평구 부평문화로 64(부평동),인천광역시 부평구 부평동 199-1
