row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
502,정상운영,37.26745881,태권도,수원시,,127.0511212,경기도,YTA태권도장,경기도 수원시  영통구 매탄동 1217번지 한국2차(아) 상가동 209호,경기도 수원시  영통구 매탄동 1217번지 한국2차(아) 상가동 209호
503,정상운영,35.11018012,태권도,남구,,126.9023843,광주광역시,초심태권도,"광주광역시 남구 효우로60번길 10, 상가동 202호 (노대동, 송화마을휴먼시아3단지)",광주 남구 효우로60번길 10
504,폐업,37.555193,태권도,강서구,,126.865202,서울특별시,비호태권도,"서울특별시 강서구 양천로 606 (등촌동,7층)",서울 강서구 양천로 606
505,정상운영,37.55360914,태권도,강서구,,126.8606282,서울특별시,경희대 참 태권도장,"서울특별시 강서구 공항대로55길 9, 2층 (등촌동)",서울 강서구 공항대로55길 9
506,정상운영,0,태권도,청주시,,0,충청북도,라온제나 태권도,충청북도 청주시 흥덕구 대농로 68(복대동),충청북도 청주시 흥덕구 복대동 288-122
507,정상운영,37.59065154,태권도,구리시,,127.144767,경기도,용인대 창룡 체육관,,경기도 구리시 벌말로129번길 92
508,정상운영,35.55543664,태권도,북구,,129.3545849,울산광역시,명지체육관,울산광역시 북구 울산광역시 북구 명촌12길 18 (명촌동),울산광역시 북구 울산광역시 북구 명촌12길 18 (명촌동)
509,정상운영,,태권도,남구,,,울산광역시,옥산태권도 아카데미,울산광역시 남구 옥현로60번길 10 (무거동),울산광역시 남구 무거동 467-7 
510,정상운영,,태권도,유성구,,,대전광역시,용인대성민태권도,대전광역시 유성구 반석동로 36 (반석동),대전광역시 유성구 반석동 646-2 
511,정상운영,37.3099443,태권도,안산시,이동,126.859509,경기도,용인대초당태권도,경기도 안산시 상록구 도매시장로 38 (이동),경기도 안산시 상록구 이동 612-19
512,정상운영,37.37339468,태권도,시흥시,조남동,126.8482495,경기도,금강태권도 효교육관,경기도 시흥시 목감둘레로 59-7(조남동),경기도 시흥시 조남동 666-2 호반프라자
513,정상운영,37.61085217,태권도,김포시,풍무동,126.731875,경기도,경희대 ATM 태권도장,경기도 김포시 풍무1로 61 (풍무동),경기도 김포시 풍무동 277-9 대우프라자
514,정상운영,37.69302044,태권도,홍천군,희망리,127.8861448,강원도,홍천체육관태권도장,강원도 홍천군 홍천읍 학명루길1길 7,강원도 홍천군 홍천읍 희망리 68-3
515,정상운영,37.41607524,태권도,연수구,송도동,126.6245367,인천광역시,단국대 석사 한 태권도장,"인천광역시 연수구 랜드마크로 20 (송도동, 호반써밋 송도)",인천광역시 연수구 송도동 312-4 호반써밋 송도
516,정상운영,37.5112997,태권도,서구,석남동,126.6785196,인천광역시,피움K태권도장,"인천광역시 서구 서달로 147 (석남동, 덕산아파트)",인천광역시 서구 석남동  471-2 덕산아파트
517,정상운영,34.82938563,태권도,통영시,,128.4204814,경상남도,태성태권도장,통영시 데메3길 14-16 (도남동),경남 통영시 데메3길 14-16
518,정상운영,37.48279815,태권도,부천시,송내동,126.7617705,경기도,용인대송일백호태권도장,경기도 부천시 경인로60번길 20 (송내동),
519,정상운영,35.22807778,태권도,창원시,,128.5043003,경상남도,광려태권도장,경상남도 창원시 마산회원구 내서읍 삼계1길 32 (13동 지하101호),경상남도 창원시 마산회원구 내서읍 삼계1길 32 (13동 지하101호)
520,정상운영,34.81077601,태권도,무안군,,126.4663594,전라남도,경희대 길라잡이 태권도장,전라남도 무안군 전라남도 무안군 삼향읍 남악4로 50,전라남도 무안군 전라남도 무안군 삼향읍 남악4로 50
521,정상운영,,태권도,유성구,,,대전광역시,밝은빛 태권도,"대전광역시 유성구 상대남로 26, 1동 305,306호 (상대동,트리플시티 상가)","대전광역시 유성구 상대동 487 트리플시티 상가 1동 305,306호"
522,폐업,37.48540558,태권도,울릉군,도동리,130.9021607,경상북도,고려대 동아태권도장,경상북도 울릉군 울릉읍 도동길 186,경상북도 울릉군 울릉읍 도동리 226-3
523,정상운영,,태권도,연수구,동춘동,,인천광역시,천유혼 태권도장,"인천광역시 연수구 앵고개로 260, 맘모스빌딩 5층 501호 (동춘동)",인천광역시 연수구 동춘동 936-6 맘모스빌딩 
524,정상운영,35.1386067,태권도,남구,백운동,126.9038119,광주광역시,라온 키즈 태권도,"광주광역시 남구 독립로54번길 19 (백운동, 백운 우방아이유쉘)",광주광역시 남구 백운동  696 백운 우방아이유쉘
525,정상운영,37.41411745,태권도,연수구,송도동,126.6249716,인천광역시,SK 경희대 미래 태권도장,"인천광역시 연수구 랜드마크로 19(송도동, 송도 SK VIEW)",인천광역시 연수구 송도동 315-1 송도 SK VIEW
526,정상운영,37.39843968,태권도,연수구,송도동,126.6484571,인천광역시,매화태권도장,인천광역시 연수구 신송로 166(송도동),인천광역시 연수구 송도동 20-14 플러스원프라자
527,정상운영,37.18758561,태권도,화성시,오산동,127.085529,경기도,용인대 아란태권도장,경기도 화성시 동탄기흥로353번길 102 (오산동),경기도 화성시 오산동 995-2
528,정상운영,37.20140549,태권도,화성시,청계동,127.108536,경기도,글로벌아카데미태권도장,경기도 화성시 동탄대로시범길 193 (청계동),경기도 화성시 청계동 531-4
529,정상운영,37.20969111,태권도,화성시,영천동,127.102974,경기도,용인대백호 태권도장,경기도 화성시 동탄영천로 81-5 (영천동),경기도 화성시 영천동 880-6
530,정상운영,37.21105204,태권도,화성시,남양리,126.8310645,경기도,용인대 남양 태권도장,경기도 화성시 남양읍 역골동로 124,경기도 화성시 남양읍 남양리 2230-1
531,정상운영,37.11435508,태권도,화성시,하길리,126.9125999,경기도,TJ아카데미,경기도 화성시 향남읍 상신하길로298번길 7-29,경기도 화성시 향남읍 하길리 1470-6
532,정상운영,37.36803455,태권도,군포시,산본동,126.9386323,경기도,해온 익스트림 태권도장,경기도 군포시 금산로 64 (산본동),
533,정상운영,37.32001362,태권도,용인시,풍덕천동,127.0982476,경기도,용인대수지태권도장,경기도 용인시 수지구 진산로 106 (풍덕천동),경기도 용인시 수지구 풍덕천동 193-8 훼미리빌딩
534,정상운영,,태권도,달성군,,,대구광역시,계명대챔피언태권도,"대구광역시 달성군 옥포읍 돌미로 75, 302호",대구광역시 달성군 옥포읍 교항리 2916 
535,폐업,35.18871467,태권도,북구,각화동,126.935989,광주광역시,서희 태권도장,광주광역시 북구 군왕로 335 (각화동),광주광역시 북구 각화동 412-28
536,정상운영,37.199789,태권도,화성시,,127.0728737,경기도,MTA 태권도,경기도 화성시 동탄문화센터로 71-3 (반송동),경기도 화성시 반송동 107-6 거산프라자
537,정상운영,36.49787653,태권도,화성시,,127.265434,경기도,국가대표용인대박사태권도장,"경기도 화성시 동탄대로24길 74, 110~111호 (영천동, 중흥에스클래스더테라스)",경기도 화성시 영천동 산 6-2 중흥에스클래스더테라스 
538,정상운영,,태권도,화성시,,,경기도,최강 힘찬 태권도장,"경기도 화성시 남양읍 시청로 219, 대광파인밸리아파트 상가동 지하1층",경기도 화성시 남양읍 남양리 2002 대광파인밸리아파트 상가동 b01호
539,정상운영,0,태권도,화성시,,0,경기도,용인대 흑호 태권도장,경기도 화성시 한솔길 11 (송산동),경기도 화성시 송산동 0
540,정상운영,37.32220615,태권도,용인시,,127.0875188,경기도,경희대석사 천무 태권도장,"수지구 정평로 63 (풍덕천동, 성지상가 301~304호)",
541,정상운영,37.32082671,태권도,용인시,,127.0910417,경기도,경희대공감태권도,"수지구 풍덕천로 77, B101호 (풍덕천동, 신정마을7단지아파트 중심상가)",
542,정상운영,0,태권도,부천시,,0,경기도,충호태권도장,경기도 부천시 부천로476번길 64 (오정동),경기도 부천시 오정동 571-3
543,정상운영,37.70805719,태권도,남양주시,청학리,127.1231439,경기도,라이온즈 부부 태권도,경기도 남양주시 별내면 청학로54번길 20,경기도 남양주시 별내면 청학리 412-6
544,정상운영,37.41607524,태권도,연수구,송도동,126.6245367,인천광역시,호반 경희대 미래 태권도장,"인천광역시 연수구 랜드마크로 20 (송도동, 호반써밋 송도)",인천광역시 연수구 송도동 312-4 호반써밋 송도
545,정상운영,35.14050615,태권도,서구,화정동,126.8826492,광주광역시,충효태권도 전문도장,"광주광역시 서구 월드컵4강로28번길 60 (화정동, 신동아아파트)",광주광역시 서구 화정동 1062 신동아아파트
546,정상운영,,태권도,성남시,,,경기도,범태권도,"경기도 성남시 분당구 운중로 140, 메트로골드 201호 (운중동)",경기도 성남시 분당구 운중동 941 메트로골드 201호
547,정상운영,,태권도,달성군,,,대구광역시,명곡태권도장,"대구광역시 달성군 화원읍 화암로 71, 4층 401호",대구광역시 달성군 화원읍 명곡리 110-4 
548,정상운영,0,태권도,수성구,,0,대구광역시,계명대 나라찬 2 태권도장,대구광역시 수성구 충의로6길 42 (만촌동),대구광역시 수성구 만촌동 991-4
549,정상운영,,태권도,중구,,,대전광역시,백룡태권도,"대전광역시 중구 서문로 32, 2층 202, 203호 (문화동, 한밭우성아파트)",대전광역시 중구 문화동 141 한밭우성아파트 
550,정상운영,35.17380879,태권도,부산진구,,129.0307924,부산광역시,동원태권도체육관,"부산광역시 부산진구 백양산로 55 (부암동,5층)",부산 부산진구 백양산로 55
551,정상운영,,태권도,관악구,,,서울특별시,경희대 박병호 태권도장,서울특별시 관악구 국회단지길 7 (봉천동),서울특별시 관악구 봉천동 952-1 
552,폐업,37.4759291,태권도,관악구,,126.93759,서울특별시,원도체육관,"서울특별시 관악구 서림길 3, 3층 (신림동)",서울 관악구 서림길 3
553,정상운영,37.57941954,태권도,은평구,증산동,126.9006733,서울특별시,용인대태권도,"서울특별시 은평구 수색로 200(증산동, DMC센트럴자이)",서울특별시 은평구 증산동 213-20 DMC센트럴자이
554,정상운영,37.54370434,태권도,마포구,현석동,126.9340665,서울특별시,신석체육관,서울특별시 마포구 신수로 21 (현석동),
555,정상운영,37.57436772,태권도,서대문구,남가좌동,126.9178561,서울특별시,경희대 탑 태권도장,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이)",서울특별시 서대문구 남가좌동 385 DMC파크뷰자이
556,폐업,35.80430273,태권도,달성군,용계리,128.6235509,대구광역시,용계태권도,대구광역시 달성군 가창면 가창로216길 61,대구광역시 달성군 가창면 용계리 30-1 가창빌딩
557,정상운영,37.20193428,태권도,화성시,오산동,127.0892511,경기도,KTIGERS 동탄역관 태권도장,"경기도 화성시 동탄광역환승로 63 (오산동, 동탄역 반도유보라 아이비파크 7.0)",경기도 화성시 오산동 971 동탄역 반도유보라 아이비파크 7.0
558,정상운영,35.11919735,태권도,창원시,진동리,128.4878122,경상남도,챌린지태권도장,경상남도 창원시 마산합포구 진동면 진북산업로 33,경상남도 창원시 마산합포구 진동면 진동리 425-11
559,폐업,35.15427819,태권도,서구,치평동,126.8436771,광주광역시,강산 태권도,"광주광역시 서구 상무공원로 114 (치평동, 해광한신아파트)",광주광역시 서구 치평동 1168 해광한신아파트
560,정상운영,,태권도,고양시,지축동,,경기도,천명태권도장,"경기도 고양시 덕양구 지축로 86, 지에스프라자 603,604호 (지축동)",경기도 고양시 덕양구 지축동 1057-2 지에스프라자 
561,정상운영,36.61358646,태권도,청주시,용암동,127.5163656,충청북도,THE해온태권도,충청북도 청주시 상당구 호미로 3(용암동),충청북도 청주시 상당구 용암동 3264
562,정상운영,35.38643568,태권도,양산시,평산동,129.1519587,경상남도,경희대태권도장,경상남도 양산시 평산중앙로 79(평산동),경상남도 양산시 평산동 44 삼성명가타운
563,정상운영,36.52221394,태권도,태안군,승언리,126.3454799,충청남도,안면방포체육관,충청남도 태안군 안면읍 장터로 170,충청남도 태안군 안면읍 승언리 969-4
564,정상운영,,태권도,서귀포시,중문동,,제주특별자치도,덕인태권도장,"제주특별자치도 서귀포시 홍중동로 15, 히어로태권도 (서홍동)",제주특별자치도 서귀포시 서홍동 388-28 
565,정상운영,35.30883776,태권도,양산시,물금리,128.9882936,경상남도,부산대석사 라온태권도장,경상남도 양산시 물금읍 물금로 27,경상남도 양산시 물금읍 물금리 871-1
566,폐업,37.65275527,태권도,남양주시,별내동,127.1148167,경기도,태비 태권도장,경기도 남양주시 별내5로5번길 47-1 (별내동),경기도 남양주시 별내동 1078-4
567,정상운영,35.47995685,태권도,밀양시,,128.746426,경상남도,참교육태권도장,밀양시 미리벌중앙로3길 47(삼문동),경남 밀양시 미리벌중앙로3길 47
568,정상운영,,태권도,구리시,,,경기도,한국체육관,"경기도 구리시 체육관로 73, 203호 (교문동, 하나아파트 상가)",경기도 구리시 교문동 809-1 하나아파트상가 203호 
569,정상운영,37.66032972,태권도,도봉구,,127.0486513,서울특별시,백두 태권도,마들로555,
570,정상운영,,태권도,성북구,,,서울특별시,보성체육관(태권도),"서울특별시 성북구 종암로27길 37, 상가동 302호 (종암동, 삼성래미안아파트)",서울특별시 성북구 종암동 80-3 삼성래미안아파트 상가동동 302호
571,정상운영,37.51323813,태권도,송파구,,127.1186474,서울특별시,용인대 방이태권도,"서울특별시 송파구 백제고분로50길 35 (방이동, 정원빌딩)",
572,폐업,37.57991736,태권도,중랑구,,127.087815,서울특별시,플로어 엑스,서울특별시 중랑구 면목로 311 (면목동),서울 중랑구 면목로 311
573,정상운영,37.49829976,태권도,영등포구,,126.9151666,서울특별시,세종태권도,"서울특별시 영등포구 대방천로 218 (신길동, 선영빌딩)",서울 영등포구 대방천로 218
574,정상운영,37.60084117,태권도,성북구,종암동,127.0379642,서울특별시,점핑클럽 줄넘기 종암점,"서울특별시 성북구 종암로24가길 53(종암동, 종암에스케이아파트)",서울특별시 성북구 종암동 104-1 종암에스케이아파트
575,,37.28568987,태권도,화성시,,126.8169339,경기도,용인대 하이킥 태권도장,경기도 화성시 수노을중앙로 118 (새솔동),경기도 화성시 새솔동 76-3
576,정상운영,,태권도,서구,유촌동,,광주광역시,유덕태권도,"광주광역시 서구 상무버들로 28, 재민빌딩 5층 (유촌동)",광주광역시 서구 유촌동 865-5 재민빌딩 
577,정상운영,35.16999686,태권도,서구,동천동,126.8605605,광주광역시,TOP태권도,광주광역시 서구 동천로18번길 2 (동천동),광주광역시 서구 동천동 519
578,정상운영,36.78511145,태권도,증평군,,127.5879278,충청북도,고려대강호체육관,증평읍 장동길 20,충북 증평군 증평읍 장동길 20
579,정상운영,,태권도,서구,,,인천광역시,한국체대 석사 청라태권도장,"인천광역시 서구 청라한울로 17, 상가동 203호 (청라동, 청라 한라비발디)",인천광역시 서구 청라동 107-1 청라 한라비발디 
580,정상운영,37.12596313,태권도,화성시,행정리,126.9150867,경기도,한국체대 인성 태권도장,경기도 화성시 향남읍 행정서로 32,경기도 화성시 향남읍 행정리 462-1 센타프라자
581,정상운영,,태권도,고양시,주엽동,,경기도,익스트림 컴뱃,"경기도 고양시 일산서구 주화로 70, 604호 (주엽동, 일산우신프라자빌)",경기도 고양시 일산서구 주엽동 109-1 우신프라자 604호
582,정상운영,,태권도,양주시,덕계동,,경기도,나라찬 효 태권도,"경기도 양주시 회천중앙로 248, 스타프라자 503,504,505호 (덕계동)",경기도 양주시 덕계동 892 스타프라자 
583,정상운영,37.87776293,태권도,춘천시,후평동,127.7496862,강원도,용인대 행복한 태권도장(후평관),강원도 춘천시 백령로 214 (후평동),강원도 춘천시 후평동 67-78
584,정상운영,37.68304,태권도,고양시,화정동,126.8488258,경기도,K-타이거즈,"경기도 고양시 덕양구 원당로393번길 9, 1층 (원당동)",경기도 고양시 덕양구 원당동 640번지 
585,정상운영,37.83012345,태권도,가평군,읍내리,127.5109742,경기도,충효체육관,경기도 가평군 가평읍 석봉로 168,
586,폐업,37.63942442,태권도,고양시,화정동,126.8338198,경기도,화정 세심 태권도장,경기도 고양시 덕양구 화중로138번길 27 (화정동),경기도 고양시 덕양구 화정동  891 충현유치원
587,정상운영,36.80571637,태권도,천안시,,127.1360054,충청남도,대성체육관,충청남도 천안시 충청남도 천안시 동남구 봉명6길 3 (봉명동),충청남도 천안시 충청남도 천안시 동남구 봉명6길 3 (봉명동)
588,정상운영,37.31589039,태권도,용인시,,127.0735632,경기도,성복용인대백호태권도,수지구 성복2로 114,
589,정상운영,37.32970145,태권도,용인시,,127.1143729,경기도,수지정훈태권도장,"경기도 용인시 수지구 대지로 49 (죽전동, 죽전퍼스트하임)",경기도 용인시 수지구 죽전동 488 죽전퍼스트하임
590,정상운영,,태권도,유성구,,,대전광역시,드리움태권도,"대전광역시 유성구 대정로28번안길 83, 4층 (대정동)",대전광역시 유성구 대정동 312-6 4층 
591,정상운영,37.55513103,태권도,성동구,,127.0362561,서울특별시,인성 태권도 교육관,서울특별시 성동구 행당동 349번지 행당한신@ 상가 401호,서울 성동구 행당동 349
592,폐업,35.97383043,태권도,군산시,경장동,126.7245037,전라북도,올림픽태권도 전문교육관,전라북도 군산시 팔마로 212 (경장동),전라북도 군산시 경장동  468-3 보일러서비스전문점
593,정상운영,37.51708725,태권도,부천시,원종동,126.8073864,경기도,우리두리,경기도 부천시 삼작로410번길 59 (원종동),경기도 부천시 원종동 352
594,정상운영,35.17307143,태권도,해운대구,좌동,129.1675093,부산광역시,SR태권도체육관,부산광역시 해운대구 좌동순환로 76 (좌동),부산광역시 해운대구 좌동 1270-3 신도프라자
595,폐업,35.31666062,태권도,양산시,가촌리,129.0033277,경상남도,레전드태권도장,경상남도 양산시 물금읍 청운로 188,경상남도 양산시 물금읍 가촌리 1280-1 나래시티
596,폐업,36.31341838,태권도,유성구,,127.3210798,대전광역시,대정태권도장,"대전광역시 유성구 대정로28번안길 83, 4층 (대정동)",대전 유성구 대정로28번안길 83
597,정상운영,,태권도,수원시,,,경기도,용인대우리동네태권도장,"경기도 수원시 팔달구 권광로 373, 121동 304-5호 (우만동,월드아파트상가)",경기도 수원시 팔달구 우만동 600 월드아파트상가 121동 304-5호
598,정상운영,36.08287643,태권도,포항시,장성동,129.3922043,경상북도,위플레이 태권도장,경상북도 포항시 북구 천마로71번길 41 (장성동),경상북도 포항시 북구 장성동 1414-1
599,정상운영,37.59460003,태권도,서구,원당동,126.6968268,인천광역시,경희대 아이스타 태권도장,인천광역시 서구 고산후로121번길 21 (원당동),인천광역시 서구 원당동  825-5 LG프라자
600,폐업,36.31483686,태권도,중구,,127.4335655,대전광역시,맹호태권도,"대전시 중구 대종로 327, 3층 (부사동)",대전 중구 대종로 327
601,폐업,35.08159494,태권도,남구,,126.8322805,광주광역시,천마체육관,광주광역시 남구 고싸움로 161 (지석동),광주 남구 고싸움로 161
602,정상운영,,태권도,동래구,,,부산광역시,국가대표 경희대 빛 태권도,"부산광역시 동래구 안연로 80, 지하1, 지상5층 (안락동)",부산광역시 동래구 안락동 721-4 
603,정상운영,37.55828818,태권도,광진구,,127.0828019,서울특별시,영광체육관 (태권도),"서울특별시 광진구 천호대로111길 41, 2층 (중곡동)",서울특별시 광진구 중곡동 141-12 2층 
604,정상운영,37.37108391,태권도,군포시,산본동,126.933974,경기도,백호태권도장,경기도 군포시 고산로 679(산본동),경기도 군포시 산본동 1061-3 미성프라자
605,정상운영,,태권도,서산시,석남동,,충청남도,JKJ 파워점핑 줄넘기 클럽,"충청남도 서산시 여전중앙길 56, 1층 (예천동)",충청남도 서산시 예천동 803-1 
606,정상운영,,태권도,서산시,석남동,,충청남도,장광재태권도,"충청남도 서산시 여전중앙길 56, 1층 (예천동)",충청남도 서산시 예천동 803-1 
607,정상운영,35.58324565,태권도,정읍시,수성동,126.8618161,전라북도,인성태권도장,전라북도 정읍시 수성5로 59 (수성동),
608,정상운영,37.53766461,태권도,강동구,,127.1457281,서울특별시,한국체대석사 태풍태권도장,서울특별시 강동구 양재대로116길 95 (길동),
609,정상운영,33.4746003,태권도,제주시,아라일동,126.5486394,제주특별자치도,품 태권도장,제주특별자치도 제주시 인다10길 27 (아라일동),제주특별자치도 제주시 아라일동 6115-7 강호체육관
610,정상운영,37.46669347,태권도,남동구,,126.6979002,인천광역시,승리태권스쿨,"인천광역시 남동구 인천광역시 남동구 석정로 563 (간석동,(3층))","인천광역시 남동구 인천광역시 남동구 석정로 563 (간석동,(3층))"
611,폐업,35.89019206,태권도,북구,,128.580346,대구광역시,선인태권도장 (2관),"대구광역시 북구 오봉로6길 33 (노원동1가, 지상3층)",대구 북구 오봉로6길 33
612,정상운영,37.3050462,태권도,수원시,율전동,126.9685567,경기도,푸른하늘태권도장,경기도 수원시 장안구 상률로12번길 70-13 (율전동),경기도 수원시 장안구 율전동 550 상지빌딩
613,정상운영,37.30319441,태권도,수원시,조원동,127.0161027,경기도,경희대라이언태권도,경기도 수원시 장안구 금당로39번길 6 (조원동),경기도 수원시 장안구 조원동 859-3
614,정상운영,37.25741231,태권도,수원시,영통동,127.0743546,경기도,청명태권도체육관,"경기도 수원시 영통구 청명로 132 (영통동, 영통에듀파크)",경기도 수원시 영통구 영통동 957-6 영통에듀파크
615,정상운영,36.51971773,태권도,세종시,고운동,127.2358777,세종특별자치시,경희대 고운 태권도,세종특별자치시  마음로 272-3 (고운동),
616,정상운영,37.17202233,태권도,오산시,수청동,127.0533764,경기도,정석태권도장,경기도 오산시 수목원로 422 (수청동),경기도 오산시 수청동 581 물향기마을휴먼시아꿈에그린
617,정상운영,,태권도,성남시,신흥동,,경기도,CTA 퍼스트 태권도장,"경기도 성남시 수정구 수정로 291, 산성역포레스티아아파트 505, 506호 (신흥동)",경기도 성남시 수정구 신흥동 6953 산성역포레스티아아파트 
618,정상운영,,태권도,광명시,일직동,,경기도,ILLUSTER태권도장,경기도 광명시 양달로10번길 7-8 (일직동),경기도 광명시 일직동 523-5
619,정상운영,35.87625095,태권도,동구,효목동,128.6404572,대구광역시,필승태권도장,대구광역시 동구 화랑로25길 1 (효목동),대구광역시 동구 효목동 535 동구시장상가
620,정상운영,37.35966296,태권도,시흥시,정왕동,126.7273169,경기도,가온 태권도장,경기도 시흥시 정왕신길로49번길 19 (정왕동),
621,폐업,37.68958389,태권도,고양시,일산동,126.7659268,경기도,청기와 체육교실,"경기도 고양시 일산서구 산현로 34 (일산동, 동문1차아파트)",
622,정상운영,,태권도,이천시,,,경기도,참피온태권도장,경기도 이천시 남천로 51 (중리동),경기도 이천시 중리동 206-5 
623,정상운영,37.75857379,태권도,의정부시,,127.032819,경기도,용인대인성태권도장,"경기도 의정부시 진등로 6, 4층 (녹양동)",경기 의정부시 진등로 6
624,정상운영,37.43871677,태권도,성남시,,127.1617669,경기도,신성태권도장,경기도 성남시 중원구 희망로344번길 45 (상대원동),경기 성남시 중원구 희망로344번길 45
625,정상운영,37.45946642,태권도,성남시,,127.1661474,경기도,송재호 태권스쿨,경기도 성남시 중원구 은이로5번길 23 (은행동),경기 성남시 중원구 은이로5번길 23
626,정상운영,37.45102956,태권도,성남시,,127.17352,경기도,왕호 태권도,"경기도 성남시 중원구 황송로 77 (금광동,래미안금광상가 2층 214호)",경기 성남시 중원구 황송로 77
627,정상운영,,태권도,천안시,,,충청남도,경희대한얼태권도,"충청남도 천안시 동남구 통정9로 66, 201호 (신방동)",충청남도 천안시 동남구 신방동 1942 
628,정상운영,0,태권도,수성구,,0,대구광역시,SKYKICK 하늘찬태권도장,대구광역시 수성구 교학로 76 (만촌동),대구광역시 수성구 만촌동 876-12
629,정상운영,35.19228291,태권도,동래구,,129.1108489,부산광역시,명품 백두 태권도,"동래구 연안로64번길 4 (안락동,4층)",
630,정상운영,37.50682803,태권도,송파구,,127.0832189,서울특별시,한국체대 탑 태권도장,서울특별시 송파구 올림픽로12길 54 (잠실동),
631,정상운영,37.49931362,태권도,동작구,,126.9433896,서울특별시,상도태권도 신상도점,"서울특별시 동작구 장승배기로 7, 3층 (상도동)",서울특별시 동작구 상도동 208-8 
632,정상운영,36.62152034,태권도,청주시,가경동,127.441783,충청북도,혜성태권도,"충청북도 청주시 흥덕구 가경로 64 (가경동, 동부아파트)",충청북도 청주시 흥덕구 가경동  1517 동부아파트
633,정상운영,37.25538526,태권도,수원시,권선동,127.0354257,경기도,올림픽태권도체육관,경기도 수원시 권선구 동수원로285번길 10 (권선동),경기도 수원시 권선구 권선동 1170-6
634,정상운영,36.76066094,태권도,천안시,응원리,127.1792473,충청남도,용인대부영태권도장,충청남도 천안시 동남구 목천읍 삼성5길 62,충청남도 천안시 동남구 목천읍 응원리 241-32 제일아이조움프라자
635,정상운영,36.36030611,태권도,보령시,죽정동,126.6015063,충청남도,오덕태권도체육관,충청남도 보령시 지장골길 110-10 (죽정동),충청남도 보령시 죽정동  663-4 오덕체육관
636,정상운영,37.38901119,태권도,연수구,송도동,126.6340328,인천광역시,경희대 멘토 태권도장&점프스타 줄넘기 클럽,인천광역시 연수구 컨벤시아대로230번길 54(송도동),인천광역시 연수구 송도동 98-1
637,정상운영,36.07785341,태권도,포항시,장성동,129.3934838,경상북도,장성 아이원 태권도장,경상북도 포항시 북구 양덕남로 10 (장성동),경상북도 포항시 북구 장성동 1440-2 연화성빌딩
638,정상운영,37.45908937,태권도,성남시,은행동,127.1677244,경기도,동영태권도장,경기도 성남시 중원구 순환로453번길 51 (은행동),경기도 성남시 중원구 은행동 550-3
639,정상운영,37.45649929,태권도,성남시,은행동,127.1693914,경기도,사랑가득 희망 태권도장,경기도 성남시 중원구 은이로47번길 9 (은행동),경기도 성남시 중원구 은행동 1155
640,정상운영,37.43740694,태권도,성남시,상대원동,127.1628986,경기도,화랑 태권도장,경기도 성남시 중원구 박석로49번길 28 (상대원동),경기도 성남시 중원구 상대원동 2637
641,정상운영,37.43297292,태권도,성남시,하대원동,127.1556306,경기도,대한민국 태권도장,"경기도 성남시 중원구 둔촌대로 363 (하대원동, 자이아파트)",경기도 성남시 중원구 하대원동 539 자이아파트
642,정상운영,36.48257004,태권도,세종시,나성동,127.2601454,세종특별자치시,용인대 참샘 태권도,세종특별자치시 한누리대로 201(나성동),세종특별자치시 나성동 715 우빈가온
643,폐업,35.97656996,태권도,포항시,용덕리,129.4156002,경상북도,성공 태권도장,경상북도 포항시 남구 오천읍 충무로 53,경상북도 포항시 남구 오천읍 용덕리 388 제일맨션5차상가
644,정상운영,37.56156444,태권도,하남시,망월동,127.1929919,경기도,경희대석사 The 비채 태권도장,경기도 하남시 미사강변동로 73 (망월동),경기도 하남시 망월동 1117 미사강변 노블레스
645,정상운영,0,태권도,화성시,,0,경기도,원(one) step 특수체육센터,경기도 화성시 향남읍 상신하길로298번길 11,경기도 화성시 향남읍 하길리 1471-4
646,정상운영,0,태권도,화성시,,0,경기도,한양 태권도장,경기도 화성시 우정읍 장작원길 37-12,경기도 화성시 우정읍 주곡리 825-3
647,정상운영,37.25248392,태권도,수원시,영통동,127.0654298,경기도,고려태권도장,경기도 수원시 영통구 매영로310번길 46 (영통동),경기도 수원시 영통구 영통동 964-4 소망문화센터
648,정상운영,37.52565619,태권도,부천시,오정동,126.7857622,경기도,인하코리아태권도장,경기도 부천시 부천로464번길 43 (오정동),
649,정상운영,37.49988524,태권도,부천시,중동,126.7806906,경기도,국가대표 가온 태권도장,경기도 부천시 옥산로 71 (중동),경기도 부천시 중동 1103 꿈마을
650,정상운영,,태권도,화순군,,,전라남도,조이태권도,"전라남도 화순군 화순읍 중앙로 92, 삼화빌딩 3층",전라남도 화순군 화순읍 만연리 220 삼화빌딩 
651,정상운영,,태권도,구리시,,,경기도,구리 MTA 태권도장,경기도 구리시 인창1로 1 (인창동),경기도 구리시 인창동 554-9 
652,정상운영,,태권도,사하구,,,부산광역시,청무체육관,"부산광역시 사하구 다대로 473 (다대동,현대아파트 상가1동 4층 11호 ~ 15호)",부산광역시 사하구 다대동 120-1 현대아파트 상가1동 4층 11호 ~ 15호 
653,폐업,37.26189759,태권도,수원시,,127.0072194,경기도,태권인 태권도장,경기도 수원시  권선구 세류동 338-9번지 ,경기도 수원시  권선구 세류동 338-9번지 
