addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,faci_mng_type_cd,reg_dt,inout_gbn_nm,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_reg_ymd,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"","N","",79,"20150817","정상운영","자체운영        ","2017-07-27","실내","16908",130,"","lHAzawYlOpyqtteNW0wMV9MYWmvJU0ZMmnrBHHgkQ+A=","체력단련장","용인시","마북동","","16908","","2023-03-15","신고","경기도","바디 컨피던스","경기도 용인시 기흥구 연원로 52 (마북동)","Y","체력단련장업","경기도 용인시 기흥구 마북동 550-4 연원마을현대아이파크아파트"
"경기도","N","",80,"20170712","정상운영","자체운영        ","2017-07-12","실내","16837",351,"","X6QorIxKSaoLnF0mCyLPohzZlvStwDWNLtuyrhOxPnE=","체력단련장","용인시","풍덕천동","용인시 수지구","16837","","2023-03-15","신고","경기도","메카헬스짐","경기도 용인시 수지구 문정로 38(풍덕천동)","Y","체력단련장업","경기도 용인시 수지구 풍덕천동 707-3 센츄리프라자"
"충청남도","N","",81,"20191218","정상운영","","2020-01-06","실내","31183",167,"","","체력단련장","천안시","용곡동","천안시","31183","","2023-02-14","신고","충청남도","에스엠 바디(용곡점)","충청남도 천안시 동남구 일봉로 87-16 (용곡동)","Y","체력단련장업","충청남도 천안시 동남구 용곡동 239-5"
"인천광역시","N","은진프라자",82,"20220905","정상운영","","2023-04-05","없음","21995",244,"은진프라자 2층 (송도동)","","체력단련장","연수구","","연수구","21995","","2023-04-05","신고","인천광역시","하이어짐","인천광역시 연수구 해돋이로 110 (송도동)","Y","체력단련장업","인천광역시 연수구 송도동 3-27 은진프라자"
"전라남도","N","",83,"20160825","정상운영","자체운영        ","2020-03-09","실내","59706",294,"","PvxW5CWYZLhaACQa0p7gvdx/pvrK3UdRkP11pN5VdUU=","체력단련장","여수시","문수동","여수시","59706","","2023-02-14","신고","전라남도","크로스핏 도마","전라남도 여수시 문수로 22 (문수동)","Y","체력단련장업","전라남도 여수시 문수동 191"
"충청남도","N","",84,"20220627","정상운영","","2022-09-03","없음","31198",406,"8층 (청당동)","feBeXqGTHUV5gvDVwnxuBhZVBDvsI7QN9C4I26yYtjo=","체력단련장","천안시","청당동","천안시 동남구","31198","","2023-03-15","신고","충청남도","시카고짐","충청남도 천안시 동남구 청수9로 55, 8층 (청당동)","Y","체력단련장업","충청남도 천안시 동남구 청당동 521 "
"충청남도","N","",85,"20170705","정상운영","자체운영        ","2020-07-08","없음","31108",0,"","WPuOBdPfPOIBg23dj8qGZxRE5r6W/4DrKq6P5tbPgPc=","체력단련장","천안시","성정동","천안시","31108","","2023-03-15","신고","충청남도","점핑하이","충청남도 천안시 서북구 성정중4길 39-3 (성정동)","Y","체력단련장업","충청남도 천안시 서북구 성정동 1178 크라운주차빌딩"
"경상남도","N","해동빌딩 3층 (산호동)",86,"20190903","정상운영","","2019-09-06","실내","51723",196,"해동빌딩 3층 (산호동)","t86QEwcIzrPvudA/HvIrmlY67GcvSTXiKh7pzLUht5Q=","체력단련장","창원시","산호동","창원시 마산합포구","51723","","2023-02-14","신고","경상남도","마린짐운동센터","경상남도 창원시 마산합포구 회원천북길 535 (산호동)","Y","체력단련장업","경상남도 창원시 마산합포구 산호동 336-3"
"경상남도","N","대찬 빌딩",87,"20220728","정상운영","","2022-11-10","실내","51393",239,"대찬 빌딩 801호 (팔용동)","7WjyhU6QOS3TiifcZDS4vPYT5/C9Qu4b8nIoF2pSQPY=","체력단련장","창원시","팔용동","창원시","51393","","2023-05-08","신고","경상남도","비트짐(Beat gym)","경상남도 창원시 의창구 창원대로363번길 22-33, 대찬 빌딩 801호 (팔용동)","Y","체력단련장업","경상남도 창원시 의창구 팔용동 34-13 대찬 빌딩 801호"
"경상북도","N","5층",88,"20100531","정상운영","자체운영        ","2017-03-21","실내","38438",1477,"5층","b//mhT7bBicq1hIo857m/s2Ud5pMOqOx3qngj/EMjWo=","체력단련장","경산시","금락리","경산시","38438","","2023-02-03","신고","경상북도","테일러짐&스파(tailor gym&spa)","경상북도 경산시 하양읍 대학로298길 25","Y","체력단련장업","경상북도 경산시 하양읍 금락리 390-1"
"경상남도","N","그랜드프라자 9층전체",89,"20070503","정상운영","자체운영        ","2016-12-31","실내","50862",406,"(그랜드프라자 9층전체)","1yzx6X8I1usVj5SgntyYRnW3xmIpqBwxBOF6b8nsSOQ=","체력단련장","김해시","진영리","김해시","50862","20070503","2023-03-15","신고","경상남도","연세휘트니스센터","경상남도 김해시 진영읍 김해대로361번길 2 (그랜드프라자 9층전체)","Y","체력단련장업","경상남도 김해시 진영읍 진영리 1614-9 그랜드프라자 9층전체 "
"경기도","N","송호프라자",90,"20220826","정상운영","","2023-02-02","없음","10089",176,"송호프라자 2층 203호 (장기동)","99wsa2zLqOp89Ew+xtnT7JvHSZXk1ojL6Yq9P8VauRE=","체력단련장","김포시","","김포시","10089","","2023-02-02","신고","경기도","더 문 피티 필라테스","경기도 김포시 태장로 808(장기동)","Y","체력단련장업","경기도 김포시 장기동 2079-3 송호프라자"
"경기도","N","",91,"20151202","정상운영","","2023-02-06","실내","11748",362,"5층 (신곡동)","","체력단련장","의정부시","","의정부시","11748","","2023-02-07","신고","경기도","바디스쿨","경기도 의정부시 시민로 237(신곡동)","Y","체력단련장업","경기도 의정부시 신곡동 455-36"
"경기도","N","펄어비스 홈 원",92,"20220905","정상운영","","2023-01-30","없음","13824",1722,"펄어비스 홈 원 2층 (갈현동)","jeE/NtsTFoE4tmJXdbbJs6ElLw4+ZdRaIYEM/TAXgRs=","체력단련장","과천시","","과천시","13824","","2023-01-31","신고","경기도","펄어비스 홈 원 펄짐","경기도 과천시 과천대로2길 48(갈현동)","Y","체력단련장업","경기도 과천시 갈현동 263-1 펄어비스 홈 원"
"경기도","N","새서울프라자",93,"20220930","정상운영","","2023-01-30","없음","13837",247,"새서울프라자 4층 (별양동)","CtHn1Og0R1cm++e+KQeYmd2ElRDtoSja60IDHYEEji0=","체력단련장","과천시","","과천시","13837","","2023-01-30","신고","경기도","하다 피트니스","경기도 과천시 별양상가2로 20(별양동)","Y","체력단련장업","경기도 과천시 별양동 1-18 새서울프라자"
"","N","",94,"20161231","정상운영","자체운영        ","2016-12-31","없음","",294,"(역삼동)","g4IiuEXZcmeRp8iwBmk+z91gvbdZ4OlSiu+VnYZ/RLg=","체력단련장","강남구","","","","20010627","2023-01-28","신고","서울특별시","웰씨짐","서울특별시 강남구 선릉로63길 9 (역삼동)","Y","체력단련장업","서울특별시 강남구 역삼동 765-2 "
"","N","",95,"20131023","정상운영","","2016-12-31","실내","","","","DNXAhkARvVrAZtv7EVexm4lmX+JX3TU/d05ghvHk+B0=","체력단련장","구로구","","","","20131023","2023-01-28","신고","서울특별시","제니스 스포츠클럽"," 구로구 안양천로539길 11 (고척동)","Y","체력단련장업"," 구로구 안양천로539길 11 (고척동)"
"","N","",96,"20161231","폐업","","2016-12-31","실내","",274,"","5sNrGhIpeT7yc24FVZyUShyja4ZByKhQVa5z5yeRQZk=","체력단련장","서초구","","","","20100608","2023-01-28","신고","서울특별시","타워 휘트니스(TOWER FITNESS)","서울특별시 서초구 서초대로 264 (서초동,(지1층))","Y","체력단련장업","서울특별시 서초구 서초대로 264 (서초동,(지1층))"
"","N","주안태흥프라자",97,"20120618","정상운영","","2016-12-31","","22144",146,"주안태흥프라자 지하2층 (주안동)","acYLcnAzPCzqIND3aHz12ZzYjVrUkNi0ekWNskc2RG0=","체력단련장","남구","","","22144","","2023-02-01","신고","인천광역시","레벨짐 주안","인천광역시 미추홀구 경원대로 848, 주안태흥프라자 지하2층 (주안동)","Y","체력단련장업","인천광역시 미추홀구 주안동 956-1 주안태흥프라자 "
"대구광역시","N","",98,"20161107","정상운영","자체운영        ","2016-11-07","실내","41825",346,"2층 (평리동)","/UojozOO58brwaX755BAHZNU8DWGVQSy3sBAAUkTVRo=","체력단련장","서구","","서구","41825","20150729","2023-02-02","신고","대구광역시","블랙짐","대구광역시 서구 국채보상로50길 5, 2층 (평리동)","Y","체력단련장업","대구광역시 서구 평리동 1219-7 "
"대전광역시","N","",99,"20161231","정상운영","","2016-12-31","실내","305301","","","OYgyeWs2xq3MZAtsf/VQmAwKqZTpnA6tQZWPCJsSddE=","체력단련장","유성구","","유성구","305301","20030702","2023-02-03","신고","대전광역시","(주)기산지앤에프","대전광역시 유성구 한밭대로 502 (봉명동)","Y","체력단련장업","대전 유성구 한밭대로 502"
"전라북도","N","",100,"20150630","정상운영","자체운영        ","2016-12-31","실내","54975",801,"","sAR69wPfDeaqEargbRtwC6FKTgviz4MT9BhW4rA1gCM=","체력단련장","전주시","중화산동2가","전주시","54975","","2023-01-28","신고","전라북도","로드짐","전라북도 전주시 완산구 효자로 270 (중화산동2가)","Y","체력단련장업","전라북도 전주시 완산구 중화산동2가 497-2"
"서울특별시","N","",101,"20200708","폐업","","2020-10-23","없음","05239",0,"","2o3HXORXtEeEBvTzhkbYJcT2MBNx6ilI3EeFawFYGdk=","체력단련장","강동구","암사동","강동구","05239","","2023-02-04","신고","서울특별시","(주) 어센트 스포츠","서울특별시 강동구 올림픽로 847 (암사동)","Y","체력단련장업","서울특별시 강동구 암사동 190-23 에이든1215"
"서울특별시","N","",102,"20220114","폐업","","2022-05-17","없음","06036",197,"","4yWw5bMDlRn5QviCVmDbLiKbvJbR9dSImWZGtIWTTtc=","체력단련장","강남구","신사동","강남구","06036","","2023-01-31","신고","서울특별시","버드레인","서울특별시 강남구 논현로151길 50(신사동)","Y","체력단련장업","서울특별시 강남구 신사동 543-9"
"서울특별시","N","강남고속버스터미널 1층 (반포동)",103,"20200724","폐업","","2021-06-23","없음","06545",1273,"강남고속버스터미널 1층 (반포동)","zv8Kf3+2PPOLoqXnIB+NkBvlZSRp0Be/6U/Jc2Qhsw4=","체력단련장","서초구","반포동","서초구","06545","","2023-02-01","신고","서울특별시","(주)바디스타","서울특별시 서초구 신반포로 194 (반포동)","Y","체력단련장업","서울특별시 서초구 반포동 19-4 강남고속버스터미널"
"경기도","N","303.304호",104,"20160427","정상운영","자체운영        ","2017-07-12","실내","16813",291,"303.304호","6vLESvuqsdfnSatgBVJ2p3RsyEjCJCB5g0RnJUuRI4w=","체력단련장","용인시","신봉동","용인시","16813","","2023-04-03","신고","경기도","팀제이짐","경기도 용인시 수지구 신봉2로 60 (신봉동)","Y","체력단련장업","경기도 용인시 수지구 신봉동 925 웰스톤시티"
"경기도","N","",105,"20220511","정상운영","","2023-02-03","실내","10358",323,"5층 (정발산동)","muow2melwZGc5T+gcyy/0mnAQ44Meh2Bejto5D5L+B8=","체력단련장","고양시","","고양시","10358","","2023-02-04","신고","경기도","범휘트니스 정발산점","경기도 고양시 일산동구 일산로 432(정발산동)","Y","체력단련장업","경기도 고양시 일산동구 정발산동 1215"
"경기도","N","",106,"20201109","정상운영","","2023-04-12","없음","18270",121,"1층","","체력단련장","화성시","","화성시","18270","","2023-04-13","신고","경기도","VIP 퍼스널트레이닝","경기도 화성시 남양읍 시청로202번길 74-34","Y","체력단련장업","경기도 화성시 남양읍 남양리 2167-1"
"경기도","N","뉴욕프라자",107,"20221004","정상운영","","2023-02-03","없음","10414",436,"뉴욕프라자 3층 (장항동)","xKCBbu8c3oWXLR3nAX5LcwwXwMURLwMNEFzVxd7kwBQ=","체력단련장","고양시","","고양시","10414","","2023-05-19","신고","경기도","주식회사 제이엠에스홀딩스 마두지점","경기도 고양시 일산동구 장백로 178, 뉴욕프라자 3층 (장항동)","Y","체력단련장업","경기도 고양시 일산동구 장항동 897 뉴욕프라자 "
"경기도","N","",108,"20131121","정상운영","","2016-12-31","실내","",985,"","nclKCxo/dNt6VPZRSGLQ8+ymDhSdLXMYP3cIwiU1m6k=","체력단련장","안산시","","안산시","","20131121","2023-05-20","신고","경기도","헬스보이짐x필라걸 상록수점","","Y","체력단련장업","경기도 안산시 상록구 용신로 364"
"경기도","N","중앙프라자",109,"20221207","정상운영","","2023-02-03","없음","10331",231,"중앙프라자 7층 (중산동)","WFKfN8rqqJJ24eBnYPhufL1Qp0z00wkZQRhHHTz1uxQ=","체력단련장","고양시","","고양시","10331","","2023-02-03","신고","경기도","범휘트니스 중산점","경기도 고양시 일산동구 탄중로 321(중산동)","Y","체력단련장업","경기도 고양시 일산동구 중산동 1569-5 중앙프라자"
"","N","",110,"20150908","정상운영","","2016-12-31","실내","51388",261,"(명서동, 장복빌딩 지하1층전부)","XzyzQFUDxFIR3+Es6moxhci1s8qtnbkbpfvalrAw7Uo=","체력단련장","창원시","","","51388","","2023-03-30","신고","경상남도","스펑크 크로스핏(SPUNK CROSSFIT)","경상남도 창원시 의창구 창이대로113번길 6 (명서동, 장복빌딩 지하1층전부)","Y","체력단련장업","경상남도 창원시 의창구 명서동 199-8 "
