addr_ctpv_nm,nation_yn,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,sdwn_ymd,faci_gfa,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"","N",306,"20131008","정상운영","2016-12-31","","37.4583129536","","",150,"bHP4NS8Ifnp8IJ7y3o1tlEVhW/ZXXo3YJQdR4cqhvKk=","태권도","남구","","","","126.689122403","2018-12-27","신고","인천광역시","수년복싱체육관","인천광역시 남구 경원대로845\r\n주안6동1005-5","Y","체육도장업","인천광역시 남구 경원대로845\r\n주안6동1005-5"
"","N",307,"20150529","폐업","2016-12-31","","37.4297221827","","20210115",106,"kIXvebOFbDndSwfv234shsxMfz+mz3iAsSMYPygRbDs=","태권도","남동구","","","","126.743206088","2021-01-16","신고","인천광역시","석사 경희대 태권도","인천광역시 남동구 인천광역시 남동구 서창남순환로 124-12, 201,202호 (서창동)","Y","체육도장업","인천광역시 남동구 인천광역시 남동구 서창남순환로 124-12, 201,202호 (서창동)"
"경상남도","N",308,"20230414","정상운영","2023-04-18","없음","35.3896071681033","50546","",112,"","태권도","양산시","","양산시","50546","129.149514233792","2023-04-18","신고","경상남도","한국체대체인지 태권도","경상남도 양산시 평산북로 54-1 (평산동)","Y","체육도장업","경상남도 양산시 평산동 1199 양산코아루아파트"
"경기도","N",309,"20230127","정상운영","2023-02-14","없음","37.6479301317274","12126","",191,"","태권도","남양주시","","남양주시","12126","127.14589975599","2023-02-14","신고","경기도","길라잡이 태권도장","경기도 남양주시 퇴계원읍 경춘북로558번길 3","Y","체육도장업","경기도 남양주시 퇴계원읍 퇴계원리 208-13"
"경기도","N",310,"20230315","정상운영","2023-03-19","없음","37.7516548512151","10915","",214,"","태권도","파주시","금촌동","파주시","10915","126.768273478069","2023-03-19","신고","경기도","파워태권도","경기도 파주시 금빛로 24-28(금촌동)","Y","체육도장업","경기도 파주시 금촌동 989-6 우성메디피아"
"경기도","N",311,"20161231","정상운영","2016-12-31","실내","37.3266634180265","15888","",175,"nQ1FQTvqPq53FoWZXfi4n4V1VH6q26hBoBwEwSu78is=","태권도","군포시","대야미동","군포시","15888","126.917690112148","2023-03-27","신고","경기도","군포 경희대 중앙석사 태권도장","경기도 군포시 대야1로15번길 5(대야미동)","Y","체육도장업","경기도 군포시 대야미동 660-3"
"제주특별자치도","N",312,"20120626","정상운영","2019-05-10","실내","","63137","",91,"fTUppFX2qyLHI07fDq9C80uEMCOkd6RVcZDcithFhf8=","태권도","제주시","","제주시","63137","","2023-05-08","신고","제주특별자치도","오승도장","제주특별자치도 제주시 신광로10길 21 (연동)","Y","체육도장업","제주특별자치도 제주시 연동 256-6"
"경기도","N",313,"20161231","정상운영","2016-12-31","실내","37.4288203121","462838","",249,"oglSxMpbeqsJts+ZPRDIWjuaGbUvtELx9aEZ/xA96/M=","태권도","성남시","","성남시","462838","127.141892376","2023-05-07","신고","경기도","성남태권도장","경기도 성남시 중원구 원터로17번길 23 (하대원동)","Y","체육도장업","경기 성남시 중원구 원터로17번길 23"
"경기도","N",314,"20161231","정상운영","2016-12-31","실내","37.4393587759","462816","",113,"Zw//62YKH6gJInv33Y9bW3GQjU+wOQPhUkLmBUN9B8o=","태권도","성남시","","성남시","462816","127.158749003","2023-05-07","신고","경기도","올림픽태권도체육관","경기도 성남시 중원구 희망로 375 (상대원동)","Y","체육도장업","경기 성남시 중원구 희망로 375"
"","N",315,"20101129","정상운영","2017-06-30","실내","","14316","",278,"tEi3K+7T3yaR3n/hjmYmvBkckbRw3fDJ2EUvzi85HwY=","태권도","광명시","소하동","","14316","","2023-02-07","신고","경기도","거인회 태권도장","경기도 광명시 소하로 86, 제일프라자 (소하동)","Y","체육도장업","경기도 광명시 소하동 1341-2 제일프라자 "
"","N",316,"20161231","정상운영","2016-12-31","실내","37.8679240726","10812","",159,"rrT/yiyTNxH/JGC8VaJaJYcaP3tOhvNx22FJKhgnymM=","태권도","파주시","선유리","","10812","126.8013633322","2023-04-10","신고","경기도","경희대튼튼태권도","경기도 파주시 문산읍 독서울1길 39 (휴먼시아)","Y","체육도장업","경기도 파주시 문산읍 선유리 1394 휴먼시아"
"경기도","N",317,"20221229","정상운영","2023-02-07","없음","37.4405328841377","14923","",232,"","태권도","시흥시","은행동","시흥시","14923","126.799189720367","2023-02-07","신고","경기도","국제 홍익이화 태권도장","경기도 시흥시 은행고길 24(은행동)","Y","체육도장업","경기도 시흥시 은행동 93-3"
"경기도","N",318,"20221216","정상운영","2023-02-07","없음","37.3695529469902","14999","",260,"","태권도","시흥시","능곡동","시흥시","14999","126.806273118358","2023-02-07","신고","경기도","원 태권도장","경기도 시흥시 능곡군자로 54(능곡동)","Y","체육도장업","경기도 시흥시 능곡동 211-1"
"경기도","N",319,"20230112","정상운영","2023-02-07","실내","37.3225643237657","15119","",276,"","태권도","시흥시","정왕동","시흥시","15119","126.687388434561","2023-03-15","신고","경기도","용인대 아이스타 태권도장","경기도 시흥시 거북섬남로 47(정왕동)","Y","체육도장업","경기도 시흥시 정왕동 2713-5"
"경기도","N",320,"20221212","정상운영","2023-02-07","없음","37.3545169532043","15040","",483,"","태권도","시흥시","정왕동","시흥시","15040","126.723018122507","2023-02-07","신고","경기도","시흥 가온 태권도장","경기도 시흥시 정왕대로 56(정왕동)","Y","체육도장업","경기도 시흥시 정왕동 1861-1 세종월드 빌딩"
"","N",321,"20160414","정상운영","2017-12-15","실내","37.2057045232","","",197,"X4ZYuYFPSdQKr5r96xokgLqDBSvgjAPNPHEQ2rh3nmE=","태권도","화성시","","","","127.072239548","2023-03-14","신고","경기도","와코짐","경기도 화성시 경기도 화성시 동탄중심상가2길 2","Y","체육도장업","경기도 화성시 경기도 화성시 동탄중심상가2길 2"
"인천광역시","N",322,"20220324","정상운영","2022-11-22","실내","37.5242524636214","22775","",223,"DbHOpV0Gp6ps1AaHbWzkvEeDZ4Uhn66fbjEC06xE1Vg=","태권도","서구","가정동","서구","22775","126.670117744395","2023-05-02","신고","인천광역시","SK스탈릿백호태권도장","인천광역시 서구 가정로 437(가정동, 루원시티 SK Leaders' VIEW)","Y","체육도장업","인천광역시 서구 가정동 0 루원시티 SK Leaders' VIEW"
"서울특별시","N",323,"20000304","정상운영","2016-12-31","실내","37.5040822671","152834","",171,"DFR0jLewq8g/72/4OVIEgXhff1Dagtt0jJ2PP80aoc4=","태권도","구로구","","구로구","152834","126.848392893","2023-03-14","신고","서울특별시","한양대 박사 비룡총본관"," 구로구 고척로33길 35(고척동,지하층)","Y","체육도장업","서울 구로구 고척로33길 35"
"경기도","N",324,"20170612","정상운영","2017-06-12","실내","37.4677636421751","14784","",429,"9EdObClkHyv4rjAQJrvYAAogZ3V/ixShT8T/e77gLJI=","태권도","부천시","옥길동","부천시","14784","126.822327362919","2023-05-02","신고","경기도","MTA 태권도장","경기도 부천시 옥길로 121 (옥길동)","Y","체육도장업","경기도 부천시 옥길동 726-2 씨티프라자"
"경기도","N",325,"20210914","정상운영","2021-09-27","없음","37.4698821222361","14276","",215,"FedYKbjnZ4KmlNlyyam0F3OcJYgol7la6ENIYZilTLA=","태권도","광명시","광명동","광명시","14276","126.854427216693","2023-05-02","신고","경기도","광명연세정도태권도장","경기도 광명시 도덕로 63(광명동)","Y","체육도장업","경기도 광명시 광명동 720-7"
"서울특별시","N",326,"20161231","정상운영","2016-12-31","실내","","07722","",136,"ESlQWw3iSw0JWDUySlZtYHEf1czohmlCkHPxYXqCcpk=","태권도","강서구","","강서구","07722","","2023-02-28","신고","서울특별시","용인대 백호 태권도장","서울특별시 강서구 까치산로4길 41, 테마빌딩 4층 (화곡동)","Y","체육도장업","서울특별시 강서구 화곡동 98-92 테마빌딩 4층 "
